lago,fecha,bloque_fila,bloque_columna,x,y,b03,b04,b05,b08,ndci,ndvi,ndwi,proporcion_agua,proporcion_tierra,proporcion_otro,chl_a_estimada,pixeles_validos,alta_cianobacteria,id_bloque
atitlan,2026-02-12,1621,694,694500.0,1621500.0,0.06989704,0.05857276,0.085304245,0.19584423,0.19288632,0.5365641,-0.46854213,0.0,0.9996,0.0004,8.346364,2500,0,atitlan_1621_694
atitlan,2026-02-12,1621,695,695500.0,1621500.0,0.069431,0.0561054,0.08510116,0.20983236,0.21445286,0.57416457,-0.49676925,0.0,0.9992,0.0008,10.08849,2500,0,atitlan_1621_695
atitlan,2026-02-12,1621,696,696500.0,1621500.0,0.07048972,0.058162324,0.08735224,0.21667552,0.21394548,0.5731546,-0.50186926,0.0,0.9728,0.0272,10.487753,2500,0,atitlan_1621_696
atitlan,2026-02-12,1621,697,697500.0,1621500.0,0.07673968,0.06693284,0.09295932,0.21460126,0.183392,0.53013855,-0.47252816,0.0004,0.9524,0.0472,8.6398115,2500,0,atitlan_1621_697
atitlan,2026-02-12,1621,698,698500.0,1621500.0,0.0844534,0.07450136,0.10066824,0.21181585,0.15312469,0.42782953,-0.35810387,0.1036,0.8612,0.0352,8.648033,2500,0,atitlan_1621_698
atitlan,2026-02-12,1621,699,699500.0,1621500.0,0.050116118,0.0288348,0.02814204,0.032547478,-0.052817866,-0.16416273,0.4273021,0.9144,0.0784,0.0072,1.8909746,2500,0,atitlan_1621_699
atitlan,2026-02-12,1621,700,700500.0,1621500.0,0.04511492,0.02339084,0.01986388,0.013847079,-0.08155098,-0.25634637,0.5303462,1.0,0.0,0.0,0.9085878,2500,0,atitlan_1621_700
atitlan,2026-02-12,1621,701,701500.0,1621500.0,0.04795264,0.02855484,0.028767722,0.031996038,-0.03531727,-0.12801607,0.36897025,0.8224,0.1752,0.0024,2.0807536,2500,0,atitlan_1621_701
atitlan,2026-02-12,1621,702,702500.0,1621500.0,0.06018776,0.04656348,0.06064256,0.11576788,0.0994488,0.2617596,-0.1208394,0.3108,0.6804,0.0088,5.864503,2500,0,atitlan_1621_702
atitlan,2026-02-12,1621,703,703500.0,1621500.0,0.082567684,0.07294348,0.10248392,0.22065651,0.1963748,0.49888736,-0.4332599,0.0008,0.9128,0.0864,11.231037,2500,0,atitlan_1621_703
atitlan,2026-02-12,1621,704,704500.0,1621500.0,0.0854034,0.0798816,0.114497684,0.2633287,0.20925467,0.5390015,-0.50494397,0.0,0.9668,0.0332,12.248922,2500,1,atitlan_1621_704
atitlan,2026-02-12,1621,705,705500.0,1621500.0,0.07475084,0.06685468,0.09423112,0.19400115,0.18009524,0.48215464,-0.42378706,0.0024,0.9964,0.0012,8.260071,2500,0,atitlan_1621_705
atitlan,2026-02-12,1621,706,706500.0,1621500.0,0.06993684,0.057640523,0.08788628,0.20533948,0.22785988,0.5740343,-0.4813084,0.0,0.992,0.008,11.338824,2500,0,atitlan_1621_706
atitlan,2026-02-12,1621,707,707500.0,1621500.0,0.08100321,0.078477584,0.108884215,0.22046536,0.19011736,0.49449906,-0.46093246,0.0,0.9710526315789474,0.02894736842105263,10.02145,1900,0,atitlan_1621_707
atitlan,2026-02-12,1622,680,680500.0,1622500.0,0.07624157,0.060938712,0.09583138,0.25231138,0.24895915,0.6097798,-0.5276163,0.0,0.9804761904761905,0.019523809523809523,15.085924,2100,1,atitlan_1622_680
atitlan,2026-02-12,1622,681,681500.0,1622500.0,0.0795802,0.06642068,0.09626592,0.23645076,0.22298487,0.5720254,-0.4946966,0.0004,0.9264,0.0732,12.734752,2500,1,atitlan_1622_681
atitlan,2026-02-12,1622,682,682500.0,1622500.0,0.06914136,0.054606877,0.08818204,0.21914129,0.24802732,0.6009612,-0.51300687,0.0,0.99,0.01,13.058155,2500,1,atitlan_1622_682
atitlan,2026-02-12,1622,683,683500.0,1622500.0,0.06490676,0.04560036,0.07854132,0.235183,0.26386482,0.656083,-0.5387426,0.0032,0.9952,0.0016,14.094173,2500,1,atitlan_1622_683
atitlan,2026-02-12,1622,684,684500.0,1622500.0,0.07203816,0.057510443,0.09166664,0.23094153,0.24994668,0.5989511,-0.51647663,0.0,0.9772,0.0228,14.675363,2500,1,atitlan_1622_684
atitlan,2026-02-12,1622,685,685500.0,1622500.0,0.06338116,0.0444502,0.07557456,0.21106385,0.2701614,0.6494647,-0.5293975,0.0,0.988,0.012,14.517788,2500,1,atitlan_1622_685
atitlan,2026-02-12,1622,686,686500.0,1622500.0,0.0572692,0.038004,0.063360356,0.17731053,0.25029102,0.63950175,-0.50028193,0.0012,0.9988,0.0,11.784198,2500,0,atitlan_1622_686
atitlan,2026-02-12,1622,687,687500.0,1622500.0,0.06543604,0.0513568,0.07975644,0.17824768,0.22309807,0.5490914,-0.44602388,0.0076,0.9916,0.0008,10.379752,2500,0,atitlan_1622_687
atitlan,2026-02-12,1622,688,688500.0,1622500.0,0.07429424,0.06808416,0.09578584,0.17984743,0.17783366,0.45364985,-0.4085582,0.0,0.9992,0.0008,7.572504,2500,0,atitlan_1622_688
atitlan,2026-02-12,1622,689,689500.0,1622500.0,0.06098504,0.047014162,0.054461718,0.07992836,0.008294711,0.013957306,0.15565419,0.6076,0.3848,0.0076,3.0590646,2500,0,atitlan_1622_689
atitlan,2026-02-12,1622,690,690500.0,1622500.0,0.04671916,0.02450692,0.02071544,0.01445,-0.08386178,-0.2581757,0.5275558,1.0,0.0,0.0,0.7622936,2500,0,atitlan_1622_690
atitlan,2026-02-12,1622,691,691500.0,1622500.0,0.04674104,0.02462312,0.02091252,0.014775641,-0.08151499,-0.25013685,0.51972675,1.0,0.0,0.0,0.89605695,2500,0,atitlan_1622_691
atitlan,2026-02-12,1622,692,692500.0,1622500.0,0.0522818,0.03134696,0.03224948,0.04128444,-0.038779646,-0.13564372,0.38168257,0.8664,0.1264,0.0072,2.3045914,2500,0,atitlan_1622_692
atitlan,2026-02-12,1622,693,693500.0,1622500.0,0.05065496,0.029870441,0.03064068,0.03749648,-0.035743114,-0.13404797,0.3840122,0.8796,0.1112,0.0092,2.3857698,2500,0,atitlan_1622_693
atitlan,2026-02-12,1622,694,694500.0,1622500.0,0.070497476,0.0554802,0.08096376,0.186091,0.17620718,0.45786792,-0.35239416,0.1388,0.8484,0.0128,8.741696,2500,0,atitlan_1622_694
atitlan,2026-02-12,1622,695,695500.0,1622500.0,0.07277872,0.05950296,0.0868844,0.20553856,0.1943317,0.5243605,-0.44196254,0.0444,0.9372,0.0184,9.235771,2500,0,atitlan_1622_695
atitlan,2026-02-12,1622,696,696500.0,1622500.0,0.07256276,0.06157024,0.08530812,0.1896412,0.17454952,0.4952007,-0.42262524,0.028,0.934,0.038,8.138984,2500,0,atitlan_1622_696
atitlan,2026-02-12,1622,697,697500.0,1622500.0,0.08218512,0.07263516,0.0901958,0.1650688,0.091436565,0.2686804,-0.17819168,0.2476,0.6496,0.1028,6.0366163,2500,0,atitlan_1622_697
atitlan,2026-02-12,1622,698,698500.0,1622500.0,0.052244402,0.031157639,0.03270648,0.04364844,-0.032795843,-0.13027234,0.37758157,0.8664,0.1248,0.0088,2.7129428,2500,0,atitlan_1622_698
atitlan,2026-02-12,1622,699,699500.0,1622500.0,0.04647192,0.024790201,0.021852119,0.01790796,-0.075735845,-0.24510364,0.5137131,0.9788,0.0192,0.002,1.0867877,2500,0,atitlan_1622_699
atitlan,2026-02-12,1622,700,700500.0,1622500.0,0.044970598,0.0232426,0.01968076,0.01335952,-0.08302703,-0.2700867,0.54199207,1.0,0.0,0.0,0.8386881,2500,0,atitlan_1622_700
atitlan,2026-02-12,1622,701,701500.0,1622500.0,0.04520104,0.023576759,0.01997628,0.01374804,-0.082721494,-0.26344562,0.53365904,1.0,0.0,0.0,0.8518981,2500,0,atitlan_1622_701
atitlan,2026-02-12,1622,702,702500.0,1622500.0,0.049661677,0.030572558,0.030999921,0.03637524,-0.03827879,-0.13258769,0.36934876,0.8412,0.156,0.0028,2.1039188,2500,0,atitlan_1622_702
atitlan,2026-02-12,1622,703,703500.0,1622500.0,0.07806604,0.0693216,0.09572264,0.1894338,0.17953897,0.46710548,-0.40225455,0.0004,0.9432,0.0564,8.591283,2500,0,atitlan_1622_703
atitlan,2026-02-12,1622,704,704500.0,1622500.0,0.09083244,0.0902558,0.12532216,0.26821676,0.19211908,0.50364166,-0.49193496,0.0,0.9664,0.0336,11.073681,2500,0,atitlan_1622_704
atitlan,2026-02-12,1622,705,705500.0,1622500.0,0.08968656,0.092015244,0.12311072,0.22982895,0.16351345,0.43978685,-0.4362058,0.0,0.9796,0.0204,7.9276447,2500,0,atitlan_1622_705
atitlan,2026-02-12,1622,706,706500.0,1622500.0,0.07259816,0.05936272,0.09066428,0.21884209,0.22383806,0.56759423,-0.48386577,0.0084,0.98,0.0116,11.522043,2500,0,atitlan_1622_706
atitlan,2026-02-12,1622,707,707500.0,1622500.0,0.06969774,0.058677107,0.087558314,0.19382815,0.21662737,0.5458473,-0.46546185,0.0,0.9936842105263158,0.00631578947368421,10.801536,1900,0,atitlan_1622_707
atitlan,2026-02-12,1623,680,680500.0,1623500.0,0.06978076,0.049343664,0.086466424,0.2556666,0.28064543,0.67412585,-0.5618511,0.0,0.9990476190476191,0.0009523809523809524,16.47688,2100,1,atitlan_1623_680
atitlan,2026-02-12,1623,681,681500.0,1623500.0,0.0793764,0.06573212,0.10041349,0.2508355,0.23818828,0.5893133,-0.5144831,0.0,0.9664,0.0336,14.239453,2500,1,atitlan_1623_681
atitlan,2026-02-12,1623,682,682500.0,1623500.0,0.0753112,0.06287088,0.099996395,0.25316012,0.24273808,0.59906286,-0.5336803,0.0,0.9976,0.0024,12.897295,2500,1,atitlan_1623_682
atitlan,2026-02-12,1623,683,683500.0,1623500.0,0.06893148,0.050806202,0.08737008,0.2566459,0.2722359,0.6664176,-0.56877077,0.0,0.9988,0.0012,14.891401,2500,1,atitlan_1623_683
atitlan,2026-02-12,1623,684,684500.0,1623500.0,0.06666496,0.0461072,0.084338754,0.25299266,0.29510617,0.6863677,-0.5753077,0.0,0.9988,0.0012,17.431164,2500,1,atitlan_1623_684
atitlan,2026-02-12,1623,685,685500.0,1623500.0,0.07202492,0.05688356,0.091591,0.22959463,0.24700132,0.60445344,-0.51695675,0.0,0.9924,0.0076,12.824907,2500,1,atitlan_1623_685
atitlan,2026-02-12,1623,686,686500.0,1623500.0,0.07275524,0.062091243,0.092565276,0.2068554,0.21128362,0.54296726,-0.47361597,0.0,0.9968,0.0032,9.894507,2500,0,atitlan_1623_686
atitlan,2026-02-12,1623,687,687500.0,1623500.0,0.074851036,0.065773636,0.09144372,0.1904272,0.16747814,0.45565024,-0.38724586,0.0644,0.916,0.0196,7.7974353,2500,0,atitlan_1623_687
atitlan,2026-02-12,1623,688,688500.0,1623500.0,0.064654715,0.050508678,0.061911277,0.10445959,0.04428582,0.10609059,0.054112054,0.508,0.47,0.022,4.452599,2500,0,atitlan_1623_688
atitlan,2026-02-12,1623,689,689500.0,1623500.0,0.04812124,0.025899481,0.02273828,0.0179436,-0.07598564,-0.242221,0.5102515,0.9804,0.0168,0.0028,1.0689478,2500,0,atitlan_1623_689
atitlan,2026-02-12,1623,690,690500.0,1623500.0,0.046514403,0.02428428,0.02056336,0.01398028,-0.08297943,-0.2693097,0.5378233,1.0,0.0,0.0,0.83036906,2500,0,atitlan_1623_690
atitlan,2026-02-12,1623,691,691500.0,1623500.0,0.04669516,0.02445348,0.02078452,0.01409384,-0.08112703,-0.26879537,0.5363384,1.0,0.0,0.0,0.93169045,2500,0,atitlan_1623_691
atitlan,2026-02-12,1623,692,692500.0,1623500.0,0.04696144,0.02462296,0.02091044,0.01432568,-0.08156098,-0.26445726,0.5325586,1.0,0.0,0.0,0.90811104,2500,0,atitlan_1623_692
atitlan,2026-02-12,1623,693,693500.0,1623500.0,0.0469958,0.02465564,0.020964399,0.01440652,-0.08092075,-0.2624229,0.53077954,1.0,0.0,0.0,0.9442743,2500,0,atitlan_1623_693
atitlan,2026-02-12,1623,694,694500.0,1623500.0,0.04729124,0.02473028,0.021167481,0.01500096,-0.07765867,-0.24516194,0.5185057,1.0,0.0,0.0,1.1254368,2500,0,atitlan_1623_694
atitlan,2026-02-12,1623,695,695500.0,1623500.0,0.04864672,0.026165882,0.023436481,0.01974816,-0.06843945,-0.21965754,0.48975644,0.976,0.0192,0.0048,1.4324658,2500,0,atitlan_1623_695
atitlan,2026-02-12,1623,696,696500.0,1623500.0,0.05175456,0.029919159,0.02917308,0.031075,-0.050092995,-0.18293378,0.4388683,0.9236,0.0664,0.01,2.066443,2500,0,atitlan_1623_696
atitlan,2026-02-12,1623,697,697500.0,1623500.0,0.05632888,0.03613288,0.03810196,0.05030632,-0.036342196,-0.1354486,0.37219092,0.8544,0.1336,0.012,2.508621,2500,0,atitlan_1623_697
atitlan,2026-02-12,1623,698,698500.0,1623500.0,0.04684612,0.02470428,0.02101364,0.014416721,-0.08075314,-0.2630299,0.5293901,1.0,0.0,0.0,0.95538396,2500,0,atitlan_1623_698
atitlan,2026-02-12,1623,699,699500.0,1623500.0,0.04607996,0.0241476,0.02054844,0.01401604,-0.08055971,-0.26552537,0.5335868,1.0,0.0,0.0,0.9627055,2500,0,atitlan_1623_699
atitlan,2026-02-12,1623,700,700500.0,1623500.0,0.04591284,0.02418064,0.02054896,0.014076961,-0.08121793,-0.26415414,0.5307303,1.0,0.0,0.0,0.9333122,2500,0,atitlan_1623_700
atitlan,2026-02-12,1623,701,701500.0,1623500.0,0.045880403,0.024302639,0.02062036,0.01424968,-0.08199372,-0.2608467,0.5260964,1.0,0.0,0.0,0.8829794,2500,0,atitlan_1623_701
atitlan,2026-02-12,1623,702,702500.0,1623500.0,0.05837392,0.043437798,0.046727758,0.059816882,-0.02137761,-0.08277921,0.2772154,0.7368,0.2196,0.0436,2.642383,2500,0,atitlan_1623_702
atitlan,2026-02-12,1623,703,703500.0,1623500.0,0.085319,0.08578916,0.1116056,0.19413792,0.14896773,0.39634022,-0.3794432,0.0,0.9504,0.0496,7.500673,2500,0,atitlan_1623_703
atitlan,2026-02-12,1623,704,704500.0,1623500.0,0.099248,0.10585768,0.1407232,0.2735344,0.16865085,0.45338398,-0.46801344,0.0004,0.9512,0.0484,9.840658,2500,0,atitlan_1623_704
atitlan,2026-02-12,1623,705,705500.0,1623500.0,0.09132952,0.09465892,0.12845832,0.24613956,0.16879755,0.4488996,-0.45385382,0.0,0.9904,0.0096,8.776041,2500,0,atitlan_1623_705
atitlan,2026-02-12,1623,706,706500.0,1623500.0,0.0731382,0.0628058,0.092516,0.19896188,0.20471455,0.520248,-0.44544733,0.006,0.9904,0.0036,9.885459,2500,0,atitlan_1623_706
atitlan,2026-02-12,1623,707,707500.0,1623500.0,0.079442374,0.07770615,0.10467816,0.19705027,0.17583951,0.45829803,-0.42266545,0.0015789473684210526,0.9731578947368421,0.02526315789473684,9.037384,1900,0,atitlan_1623_707
atitlan,2026-02-12,1624,680,680500.0,1624500.0,0.07467204,0.05573481,0.09428415,0.26152062,0.2734001,0.6507091,-0.55001146,0.0,0.9895238095238095,0.010476190476190476,16.312178,2100,1,atitlan_1624_680
atitlan,2026-02-12,1624,681,681500.0,1624500.0,0.0840846,0.07200492,0.106450595,0.25729445,0.22201091,0.56752455,-0.504576,0.0,0.9516,0.0484,12.7968445,2500,1,atitlan_1624_681
atitlan,2026-02-12,1624,682,682500.0,1624500.0,0.0743314,0.06242196,0.096568234,0.22664781,0.22938818,0.5668401,-0.4957225,0.0004,0.9956,0.004,11.923864,2500,0,atitlan_1624_682
atitlan,2026-02-12,1624,683,683500.0,1624500.0,0.0780052,0.067775846,0.10318907,0.25106317,0.22221872,0.5777186,-0.520297,0.0,0.994,0.006,10.916699,2500,0,atitlan_1624_683
atitlan,2026-02-12,1624,684,684500.0,1624500.0,0.07669796,0.062097162,0.09209704,0.23449619,0.22364016,0.5887675,-0.5052535,0.0008,0.9416,0.0576,11.647419,2500,0,atitlan_1624_684
atitlan,2026-02-12,1624,685,685500.0,1624500.0,0.0880018,0.08098884,0.106928445,0.20549022,0.16736339,0.4443896,-0.39688167,0.0144,0.8424,0.1432,8.529996,2500,0,atitlan_1624_685
atitlan,2026-02-12,1624,686,686500.0,1624500.0,0.10466302,0.10366302,0.12534127,0.20677125,0.11647079,0.32116705,-0.2986292,0.06482593037214886,0.6830732292917167,0.25210084033613445,7.3317547,2499,0,atitlan_1624_686
atitlan,2026-02-12,1624,687,687500.0,1624500.0,0.059549596,0.04054868,0.04183184,0.053353716,-0.043806676,-0.12830633,0.35564962,0.8204,0.1452,0.0344,2.2639623,2500,0,atitlan_1624_687
atitlan,2026-02-12,1624,688,688500.0,1624500.0,0.04803244,0.024286881,0.020374522,0.014127,-0.08756695,-0.2645826,0.54551494,1.0,0.0,0.0,0.5509679,2500,0,atitlan_1624_688
atitlan,2026-02-12,1624,689,689500.0,1624500.0,0.046996757,0.02408676,0.02034832,0.01379704,-0.08411717,-0.27167025,0.54611355,1.0,0.0,0.0,0.7580144,2500,0,atitlan_1624_689
atitlan,2026-02-12,1624,690,690500.0,1624500.0,0.046250563,0.02396624,0.02027756,0.0136622405,-0.08338457,-0.2739013,0.5439715,1.0,0.0,0.0,0.8189372,2500,0,atitlan_1624_690
atitlan,2026-02-12,1624,691,691500.0,1624500.0,0.046137758,0.024005279,0.02040288,0.01369048,-0.0811269,-0.27370027,0.5423867,1.0,0.0,0.0,0.92871004,2500,0,atitlan_1624_691
atitlan,2026-02-12,1624,692,692500.0,1624500.0,0.046568077,0.02415436,0.02051984,0.0137746,-0.08136598,-0.27371755,0.5434955,1.0,0.0,0.0,0.91715974,2500,0,atitlan_1624_692
atitlan,2026-02-12,1624,693,693500.0,1624500.0,0.04691568,0.024431441,0.0207526,0.01407564,-0.08143363,-0.26901186,0.538495,1.0,0.0,0.0,0.9093073,2500,0,atitlan_1624_693
atitlan,2026-02-12,1624,694,694500.0,1624500.0,0.04752188,0.02476328,0.02108912,0.01445692,-0.08015693,-0.26300937,0.5336284,1.0,0.0,0.0,0.98645186,2500,0,atitlan_1624_694
atitlan,2026-02-12,1624,695,695500.0,1624500.0,0.04790016,0.02502256,0.02123044,0.01463016,-0.0820222,-0.26216915,0.5321141,1.0,0.0,0.0,0.88578826,2500,0,atitlan_1624_695
atitlan,2026-02-12,1624,696,696500.0,1624500.0,0.04828992,0.02512248,0.02125684,0.0146474,-0.08337792,-0.2634523,0.53457296,1.0,0.0,0.0,0.8134408,2500,0,atitlan_1624_696
atitlan,2026-02-12,1624,697,697500.0,1624500.0,0.04796972,0.024979841,0.021164121,0.01457032,-0.08271603,-0.26325065,0.53407073,1.0,0.0,0.0,0.84960306,2500,0,atitlan_1624_697
atitlan,2026-02-12,1624,698,698500.0,1624500.0,0.047122642,0.024929961,0.021008799,0.0143834,-0.085386895,-0.26832893,0.532325,1.0,0.0,0.0,0.7113067,2500,0,atitlan_1624_698
atitlan,2026-02-12,1624,699,699500.0,1624500.0,0.0469448,0.0250224,0.021185761,0.01455004,-0.0830768,-0.2646909,0.52683955,1.0,0.0,0.0,0.83031183,2500,0,atitlan_1624_699
atitlan,2026-02-12,1624,700,700500.0,1624500.0,0.0466314,0.02482112,0.021040801,0.014523081,-0.08248326,-0.261839,0.52510715,1.0,0.0,0.0,0.869622,2500,0,atitlan_1624_700
atitlan,2026-02-12,1624,701,701500.0,1624500.0,0.046842482,0.02529432,0.0215288,0.01507788,-0.08048185,-0.2532206,0.5131159,1.0,0.0,0.0,0.9677684,2500,0,atitlan_1624_701
atitlan,2026-02-12,1624,702,702500.0,1624500.0,0.06435068,0.051289,0.05659572,0.07638084,0.0032322698,-0.010527548,0.17349237,0.6044,0.3176,0.078,3.3505442,2500,0,atitlan_1624_702
atitlan,2026-02-12,1624,703,703500.0,1624500.0,0.07246584,0.06681132,0.08880972,0.16927049,0.15796216,0.4371517,-0.37852728,0.0144,0.97,0.0156,7.721497,2500,0,atitlan_1624_703
atitlan,2026-02-12,1624,704,704500.0,1624500.0,0.083433084,0.084088236,0.112297244,0.21539995,0.17123562,0.46137592,-0.440613,0.0,0.9656,0.0344,8.895169,2500,0,atitlan_1624_704
atitlan,2026-02-12,1624,705,705500.0,1624500.0,0.09626144,0.10810984,0.13932803,0.23705283,0.14471762,0.38725775,-0.42220807,0.0,0.9648,0.0352,7.5073733,2500,0,atitlan_1624_705
atitlan,2026-02-12,1624,706,706500.0,1624500.0,0.08729016,0.0894854,0.1213146,0.22177449,0.17097147,0.4423991,-0.43316352,0.0012,0.9848,0.014,8.058336,2500,0,atitlan_1624_706
atitlan,2026-02-12,1624,707,707500.0,1624500.0,0.08394668,0.082739316,0.11012863,0.19979522,0.1682213,0.43690056,-0.4036346,0.013157894736842105,0.9331578947368421,0.05368421052631579,8.6701145,1900,0,atitlan_1624_707
atitlan,2026-02-12,1625,680,680500.0,1625500.0,0.078147955,0.061432995,0.09935772,0.25361267,0.2603236,0.6173349,-0.5238689,0.0,0.9733333333333334,0.02666666666666667,15.508523,2100,1,atitlan_1625_680
atitlan,2026-02-12,1625,681,681500.0,1625500.0,0.07824044,0.06425748,0.1015474,0.25709715,0.24495152,0.60180694,-0.5280637,0.0,0.9864,0.0136,14.309253,2500,1,atitlan_1625_681
atitlan,2026-02-12,1625,682,682500.0,1625500.0,0.0792856,0.07232788,0.107468836,0.23797163,0.20870586,0.5317429,-0.49265215,0.0,0.998,0.002,10.213273,2500,0,atitlan_1625_682
atitlan,2026-02-12,1625,683,683500.0,1625500.0,0.08330108,0.07359188,0.10902808,0.2795312,0.21414195,0.58287305,-0.5367756,0.0016,0.9596,0.0388,10.498113,2500,0,atitlan_1625_683
atitlan,2026-02-12,1625,684,684500.0,1625500.0,0.10808045,0.10846964,0.1271656,0.19708599,0.084449366,0.23698843,-0.20952548,0.146,0.5404,0.3136,5.998249,2500,0,atitlan_1625_684
atitlan,2026-02-12,1625,685,685500.0,1625500.0,0.066361845,0.05042128,0.055064924,0.074921116,-0.005553742,-0.03473478,0.22612874,0.6828,0.2136,0.1036,3.3342247,2500,0,atitlan_1625_685
atitlan,2026-02-12,1625,686,686500.0,1625500.0,0.067040555,0.05003156,0.05274552,0.06661588,-0.031068882,-0.10533574,0.30647603,0.7476,0.1588,0.0936,2.549965,2500,0,atitlan_1625_686
atitlan,2026-02-12,1625,687,687500.0,1625500.0,0.04827788,0.02469032,0.020650841,0.014195641,-0.08908692,-0.26992926,0.5455837,1.0,0.0,0.0,0.49594322,2500,0,atitlan_1625_687
atitlan,2026-02-12,1625,688,688500.0,1625500.0,0.04831976,0.024466319,0.02046116,0.01397072,-0.08912862,-0.27303934,0.5514318,1.0,0.0,0.0,0.49429098,2500,0,atitlan_1625_688
atitlan,2026-02-12,1625,689,689500.0,1625500.0,0.047797438,0.02420736,0.020334281,0.013766279,-0.08694645,-0.2749945,0.5527632,1.0,0.0,0.0,0.61932886,2500,0,atitlan_1625_689
atitlan,2026-02-12,1625,690,690500.0,1625500.0,0.0462666,0.02396316,0.02017448,0.01362236,-0.08585957,-0.27519178,0.5451124,1.0,0.0,0.0,0.6857508,2500,0,atitlan_1625_690
atitlan,2026-02-12,1625,691,691500.0,1625500.0,0.0459502,0.02385628,0.02001856,0.01347924,-0.08748613,-0.27801612,0.54642296,1.0,0.0,0.0,0.60138613,2500,0,atitlan_1625_691
atitlan,2026-02-12,1625,692,692500.0,1625500.0,0.0462238,0.02407016,0.0201986,0.01361188,-0.087478064,-0.27760577,0.5450704,1.0,0.0,0.0,0.61365676,2500,0,atitlan_1625_692
atitlan,2026-02-12,1625,693,693500.0,1625500.0,0.046742678,0.02431756,0.0204708,0.013810519,-0.08589934,-0.27561593,0.5438898,1.0,0.0,0.0,0.6818102,2500,0,atitlan_1625_693
atitlan,2026-02-12,1625,694,694500.0,1625500.0,0.047100518,0.02460748,0.020711841,0.0140228,-0.08598453,-0.27405775,0.5412038,1.0,0.0,0.0,0.68393403,2500,0,atitlan_1625_694
atitlan,2026-02-12,1625,695,695500.0,1625500.0,0.047614317,0.02508332,0.02117408,0.0144467605,-0.08453372,-0.26914278,0.5344775,1.0,0.0,0.0,0.74215376,2500,0,atitlan_1625_695
atitlan,2026-02-12,1625,696,696500.0,1625500.0,0.04777148,0.02508112,0.0211834,0.01446696,-0.08427458,-0.2684404,0.53514695,1.0,0.0,0.0,0.76280683,2500,0,atitlan_1625_696
atitlan,2026-02-12,1625,697,697500.0,1625500.0,0.0479062,0.02501452,0.02111648,0.01440392,-0.08452047,-0.26923558,0.5377061,1.0,0.0,0.0,0.74750507,2500,0,atitlan_1625_697
atitlan,2026-02-12,1625,698,698500.0,1625500.0,0.047244,0.02514164,0.02123372,0.01447724,-0.08429038,-0.26922202,0.53090674,1.0,0.0,0.0,0.7586498,2500,0,atitlan_1625_698
atitlan,2026-02-12,1625,699,699500.0,1625500.0,0.0473246,0.025511838,0.02165672,0.01485448,-0.08176826,-0.26408732,0.52225363,1.0,0.0,0.0,0.899953,2500,0,atitlan_1625_699
atitlan,2026-02-12,1625,700,700500.0,1625500.0,0.047127202,0.02538712,0.0215686,0.01498324,-0.08135545,-0.25778598,0.51758534,1.0,0.0,0.0,0.9197311,2500,0,atitlan_1625_700
atitlan,2026-02-12,1625,701,701500.0,1625500.0,0.04858632,0.027317721,0.0242942,0.01970428,-0.07003604,-0.22039245,0.47469658,0.98,0.0188,0.0012,1.3819078,2500,0,atitlan_1625_701
atitlan,2026-02-12,1625,702,702500.0,1625500.0,0.07400824,0.06520852,0.07471472,0.10783,0.025814654,0.061612435,0.062754735,0.4916,0.4048,0.1036,3.9719703,2500,0,atitlan_1625_702
atitlan,2026-02-12,1625,703,703500.0,1625500.0,0.0921174,0.0985392,0.124167114,0.20498356,0.13542484,0.3681062,-0.37429592,0.0028,0.8916,0.1056,6.9022007,2500,0,atitlan_1625_703
atitlan,2026-02-12,1625,704,704500.0,1625500.0,0.10150172,0.10774872,0.13471512,0.22365081,0.13624874,0.3693185,-0.38142848,0.0004,0.8392,0.1604,7.6629257,2500,0,atitlan_1625_704
atitlan,2026-02-12,1625,705,705500.0,1625500.0,0.09463648,0.10309144,0.13119984,0.22617903,0.14289205,0.39134565,-0.4132706,0.0,0.9484,0.0516,7.8575397,2500,0,atitlan_1625_705
atitlan,2026-02-12,1625,706,706500.0,1625500.0,0.08002148,0.07470696,0.10774715,0.21707858,0.20102526,0.49845508,-0.45554814,0.006,0.9824,0.0116,10.0179615,2500,0,atitlan_1625_706
atitlan,2026-02-12,1625,707,707500.0,1625500.0,0.08668831,0.086676374,0.112429366,0.20020306,0.15453331,0.41690883,-0.3965186,0.003157894736842105,0.9415789473684211,0.05526315789473684,8.257638,1900,0,atitlan_1625_707
atitlan,2026-02-12,1626,680,680500.0,1626500.0,0.07465943,0.057035144,0.098283954,0.25671858,0.27374893,0.6338443,-0.54334646,0.0,0.9995238095238095,0.0004761904761904762,15.410016,2100,1,atitlan_1626_680
atitlan,2026-02-12,1626,681,681500.0,1626500.0,0.077296,0.062262677,0.099479996,0.24774511,0.25121492,0.6033446,-0.5198753,0.0,0.9832,0.0168,14.701008,2500,1,atitlan_1626_681
atitlan,2026-02-12,1626,682,682500.0,1626500.0,0.08414136,0.07812056,0.113904886,0.24514297,0.2036803,0.52084494,-0.4848837,0.0008,0.9828,0.0164,10.308164,2500,0,atitlan_1626_682
atitlan,2026-02-12,1626,683,683500.0,1626500.0,0.080228806,0.07646732,0.10882983,0.21987493,0.19169171,0.48634723,-0.45843282,0.0,1.0,0.0,9.021901,2500,0,atitlan_1626_683
